question,references,corpus_id
Каковы обязанности регионального оператора по обращению с твердыми коммунальными отходами и что не входит в его обязанности?,"['обращению с твердыми коммунальными отходами. Кроме того, в обязанности регионального оператора не входит создание и содержание площадок для накопления твердых коммунальных отходов.\nДоказательств ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие аргументы апелляционной жалобы не учитываются при рассмотрении возможности изменения или отмены судебного решения?,"['стороне ответчиков возникло неосновательное обогащение не имеется.\nДоводы апелляционной жалобы не содержат фактов, которые не учтены судом первой инстанции при рассмотрении дела и имели бы юридическое значение для вынесения судебного акта по существу, влияли на обоснованность и законность судебного акта, либо опровергали выводы суда первой инстанции, в целом основаны на неверном толковании действующего гражданского законодательства, по существу указанные доводы сводятся лишь к несогласию с выводами суда первой инстанции и субъективной оценке установленных обстоятельств, что не может рассматриваться в качестве достаточного основания для отмены решения ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие действия были предприняты судом в связи с пропуском срока для обжалования по гражданскому делу?,"['е по данному гражданскому делу судебное решение подана с пропуском установленного законом срока для обжалования решения суда, при этом заявленное ответчиком ходатайство о восстановлении пропущенного процессуального срока для подачи апелляционной жалобы на решение суда судом первой инстанции не разрешено, суд апелляционной инстанции полагает необходимым возвратить дело в суд первой инстанции ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие условия устанавливаются ГК РФ для возможности отказа в возмещении морального вреда?,"['потерпевшего и отсутствии вины причинителя вреда в случаях, когда его ответственность наступает независимо от вины, размер возмещения должен быть уменьшен или в возмещении вреда может быть отказано, если законом не предусмотрено иное. При причинении вреда жизни или здоровью гражданина ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На каком основании суд снизил размер пени по делу?,"['суд, руководствуясьч. 14 ст. 155 ЖК РФ, оценив и признав представленный истцом расчет верным, учитывая компенсационную природу неустойки, которая не должна служить средством обогащения, но при этом направлена на восстановление нарушенных прав, а потому должна соответствовать последствиям нарушения, применив положенияст. 333 ГК РФ, снизил размер пени до сумма.\nСуд отклонил доводы ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие функции выполняет Управление Росреестра по Москве согласно Федеральному закону № 218-ФЗ?,"['регистрации недвижимости""(далее -Федеральный закон № 218-ФЗ).\nУправление Росреестра по Москве является федеральным органом исполнительной власти (ч. 1 ст. 3 Федерального закона № 218-ФЗ), осуществляющим публично-правовые функции по государственному кадастровому учету, государственной регистрации прав на недвижимое имущество и сделок с ним, ведению Единого государственного реестра недвижимости (далее - ЕГРН) и предоставлению сведений, содержащихся в нем.\nПолномочия Управления ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие суммы долга и за какие услуги были предъявлены в иске ООО ""АЗУР эйр""?","['чика имеется задолженность по договору, связанная с неоплатой дополнительных расходов перевозчика в размере 2 959 172 руб. 39 коп. (по противообледенительной обработке воздушного судна и по обработке груза), а также неоплатой коммерческой емкости воздушного судна в размере 12 763 доллара ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие меры были приняты судом в отношении АО ""НПФ ВТБ пенсионный фонд"" по делу Васкул В.Л.?","['ставился.\nУчитывая, что средства пенсионных накоплений истца поступили в АО ""НПФ ВТБ пенсионный фонд"" незаконно, против воли истца, то суд также обязал АО ""НПФ ВТБ пенсионный фонд"" передать предыдущему страховщику средства пенсионных накоплений истца, определенные в порядке, установленном пунктом 2 статьи 36.6.1Федерального закона от 07.05.1998 № 75-ФЗ ""О негосударственных пенсионных ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"На основании каких пунктов законодательства суд пришел к выводу, что требования истца не основаны на законе?","['и наступившими последствиями, не соблюдены требования ст. 247Трудового кодекса Российской Федерации, что исключает материальную ответственность Коренева Е.В., судебная коллегия приходит к выводу, что требования истца по приведенным мотивам не основаны на законе, поскольку при недоказанности хотя бы одного из обстоятельств, бремя доказывания которых лежит на работодателе, ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Каким образом должны исполняться обязательства согласно статьям Гражданского кодекса РФ?,"['нийст. ст. 309,310 ГК РФ, обязательства должны исполняться надлежащим образом в соответствии с условиями обязательства и требованиями закона, иных правовых актов, а при отсутствии таких условий и требований - в соответствии с обычаями или иными обычно предъявляемыми требованиями. ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Что объясняют пункты 2 и 3 Постановления Пленума Верховного Суда РФ от 19 декабря 2003 года № 23 относительно законности и обоснованности судебного решения?,"['быть законным и обоснованным.\nКак разъяснено в п.п. 2и3 Постановления Пленума Верховного Суда РФ от 19 декабря 2003 года № 23 ""О судебном решении""решение является законным в том случае, когда оно принято при точном соблюдении норм процессуального права и в полном соответствии с нормами материального права, которые подлежат применению к данному правоотношению, или основано на применении в необходимых случаях аналогии закона или аналогии права (часть 1 статьи 1,часть 3 ', 'нных фактов.\nПостановленное по настоящему делу решение суда приведенным требованиям отвечает.\nСогласноп. 1 ст. 432 ГК РФ, договор считается заключенным, если между сторонами в требуемой в подлежащих случаях форме, достигнуто соглашение по всем существенным условиям договора.\nВ соответствии сч. 1 ст. 160 ГК РФсделка в письменной форме должна быть совершена путем составления документа,']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие условия были нарушены при подаче кассационной жалобы по делу банкротства Мельникова Валерия Александровича?,"['подана с нарушением требований, установленныхстатьей 277 Арбитражного процессуального кодекса Российской Федерации.\nСогласнопункту 2 части 4 статьи 277 Арбитражного процессуального кодекса ', 'ttps://fasmo.arbitr.ru\nили по телефону справочной службы суда (495)609-57-75\nСудья Н.С. Калинина\nЭлектронный текст документаподготовлен АО ""Кодекс"" и сверен по:файл-рассылка\n\nАРБИТРАЖНЫЙ СУД МОСКОВСКОГО ОКРУГАОПРЕДЕЛЕНИЕот 4 июня 2025 года Дело № А40-151201/2017\nСудья Арбитражног', 'ение Арбитражного суда города Москвы\nот 13 декабря 2024 года,\nна постановление Девятого арбитражного апелляционного суда\nот 28 марта 2025 года\nо признании недействительной сделкой договора купли-продажи недвижимого имущества от 01.06.2019, заключенного между Кравцовым С.Е. и Балашовой Н.В., и применении последствий недействительности сделки в виде обязания Балашовой Н.В. возвратить в конкурсную массу должника земельный участок и здание\nв рамках дела о несостоятельности (банкротстве) Кравцова С.Е.,\nУСТАНОВИЛ: определением Арбитражного суда Московского округа кассационная жало']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На какие проблемы с применением норм материального права указал ответчик в своей кассационной жалобе?,"['А40-63964/24, дело направить на новое рассмотрение.\nЗаявитель указывает на несогласие с выводами судов первой и апелляционной инстанции, ссылается на неправильное применение ими норм материального права об исковой давности.\nВ судебном заседании суда кассационной инстанции представитель ответчика ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какой порядок возврата дела в суд первой инстанции в случае нерассмотрения заявления о восстановлении срока для подачи апелляционной жалобы?,"['в суде апелляционной инстанции"", если срок на подачу апелляционных жалобы, представления пропущен, а судом первой инстанции не рассмотрено заявление или ходатайство о его восстановлении, судья суда апелляционной инстанции возвращает дело в суд первой инстанции для разрешения вопроса о восстановлении этого срока (пункт 1 части 1 статьи 325.1 Гражданского процессуального кодекса ', ', что апелляционная жалоба на принятое по данному гражданскому делу судебное решение подана с пропуском установленного законом срока для обжалования решения суда, при этом заявленное ответчиком ходатайство о восстановлении пропущенного процессуального срока для подачи апелляционной жалобы на решение суда судом первой инстанции не разрешено, суд апелляционной инстанции полагает', 'д рассматривает жалобу на основаниич. 3 ст. 333 ГПК РФбез извещения лиц, участвующих в деле, и приходит к следующему.\nВозвращая Турмачеву А.Е. исковое заявление, суд исходил из того, что в указанный срок заявителем не устранены недостатки, препятствующие принятию заявления к производству суда, изложенные в определении суда от 07.10.2024 года об оставлении искового заявления без дви']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какой исход имела частная жалоба ИП Безматерных М.Е.?,"['РФ, суд\nОПРЕДЕЛИЛ:\nОпределение Тверского районного суда г. Москвы от 17 октября 2024 г. - оставить без изменения, частную жалобу ИП Безматерных М.Е. - без удовлетворения.\nСудья\nЭлектронный текст ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие доводы привел представитель ответчика в ответ на апелляционную жалобу истца?,"['удовлетворить в полном объеме.\nПредставитель ответчика фио по доверенности фио в заседании суда апелляционной инстанции против доводов жалобы возражала, решение суда просила оставить без изменений, жалобу без удовлетворения.\nИные лица, участвующие в деле в заседание суда апелляционной ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какова процедура возврата государственной пошлины заявителю в случае возвращения кассационной жалобы?,"['Российской Федерации, суд\nОПРЕДЕЛИЛ:\nкассационную жалобу Рукавишниковой И.Е. на определение Арбитражного суда города Москвы от 23.01.2025 и на постановление Девятого арбитражного апелляционного суда от 18.04.2025 по делу № А40-336210/19 - возвратить заявителю.\nВозвратить ', 'обы указывает на то, что судами первой и апелляционной инстанций нарушены нормы материального права, ссылается на несоответствие выводов судов фактическим обстоятельствам дела и представленным в дело доказательствам.\nПредставленный ООО ""СтройСити"" отзыв на кассационную жалобу су']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие документы отсутствовали в материалах иска согласно обращению в Пресненский районный суд Москвы?,"['экспертное заключение строительно-технической экспертизы, проведенной Межведомственной комиссией по рассмотрению вопросов признания жилых помещений пригодными (непригодными) для проживания; отсутствует план БТИ, Распоряжение Префектуры ЦАО г.Москвы от 20.08.2024 года, экспертное заключение ""МосГосЭкспертиза"", отсутствует решение общего собрания собственников помещений в ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие статьи Гражданского кодекса Российской Федерации касаются договора возмездного оказания услуг?,"['деятельность), а заказчик обязуется оплатить эти услуги.\nЗаказчик обязан оплатить оказанные ему услуги в сроки и в порядке, которые указаны в договоре возмездного оказания услуг (статья 781 Гражданского кодекса Российской Федерации).\nНа основаниистатьи 783 Гражданского кодекса Российской ', 'Федерацииобщие положения о подряде (статьи 702 - 729) и положения о бытовом подряде (статьи 730 - 739) применяются к договору возмездного оказания услуг, если это не противоречитстатьям 779-782 Гражданского кодекса Российской Федерации, а также особенностям предмета договора возмездного оказа', 'кой Федерацииодносторонний акт сдачи или приемки результата работ может быть признан судом недействительным лишь в случае, если мотивы отказа от подписания акта признаны им обоснованными.\nСогласно ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие конституционные положения приведены в тексте, подтверждающие гарантию судебной защиты в Российской Федерации?","['основаниям.\nЧастью 1 статьи 46 Конституции Российской Федерацииустановлено, что каждому гарантируется судебная защита его прав и свобод.\nСогласноКонституции Российской Федерацииправо на ', 'согласно общепризнанным принципам и нормам международного права (ст. ст. 17, 18, 46 ч. ч. 1, 2 ст. 52). Из приведенных конституционных положений следует, что правосудие как таковое должно обеспечивать эффективное восстановление в правах и отвечать требованиям справедливости (пункт 2 постановления Конституционного Суда Российской Федерации от 05.02.2007 N 2-П).\nВ соответствии сч. 1 ст. 32']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие суды рассматривали дело в соответствии с нормами Арбитражного процессуального кодекса Российской Федерации?,"['в порядкестатей 286,287 Арбитражного процессуального кодекса Российской Федерацииправильность применения судами первой и апелляционной инстанций норм материального права и соблюдение норм ', 'обстоятельствам и имеющимся в деле доказательствам, суд кассационной инстанции не находит оснований для удовлетворения кассационной жалобы.\nКак установлено судами первой и апелляционной инстанций и ', ' пришли к правомерным выводам о том, что требования истца являются необоснованными.\nКак установлено судами обеих инстанций, из технического задания на декорат']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На каких условиях работодатель обязан провести проверку перед принятием решения о возмещении ущерба?,"['озиции, изложенной в пункте 5 Обзора практики рассмотрения судами дел о материальной ответственности работника, утвержденного Президиумом Верховного Суда Российской Федерации 5 декабря 2018 г., до принятия решения о возмещении ущерба конкретными работниками работодатель обязан провести проверку, истребовать от работника (бывшего работника) письменное объяснение для установления размера причиненного ущерба и причин его возникновения. Бремя доказывания соблюдения ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
В каких условиях судебное разбирательство в кассационной инстанции рассмотрено в отсутствие ответчика?,"['требования кассационной жалобы.\nВ судебное заседание суда кассационной инстанции ответчик не явился, заявлений об участии в онлайн-заседании с использованием системы веб-конференции информационной системы ""Картотека арбитражных дел"" (онлайн-заседания) не направлял, о времени и месте судебного разбирательства извещен надлежащим образом, информация о процессе своевременно размещена в Картотеке арбитражных дел в сети Интернет, в связи с чем дело рассмотрено в его отсутствие в соответствии счастью 3 статьи 284 Арбитражного процессуального кодекса Российской ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие обязанности и возможные действия суда указаны в части 4 статьи 170 Арбитражного процессуального кодекса Российской Федерации?,"['асти 4 статьи 170 Арбитражного процессуального кодекса Российской Федерациив мотивировочной части решения должны быть указаны доказательства, на которых основаны выводы суда об обстоятельствах дела и доводы в пользу принятого решения; мотивы, по которым суд отверг те или иные доказательства, принял или отклонил приведенные в обоснование своих требований и возражений доводы лиц, участвующих в деле; законы и иные нормативные правовые акты, которыми руководствовался суд при принятии решения, и мотивы, по которым суд не применил законы и иные нормативные правовые акты, на которые ссылались лица, участвующие в деле.\nИмеющие значение для дела обстоятельства судом в соответствии с ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие последствия имела отмена лицензии у АО ""Банк Инноваций и Развития"" согласно Приказу Банка России?","['установлено, что в обоснование заявления АО ""ДИАНА"" ссылается на то, чтоПриказом Банка России от 07.11.2018 г. № ОД-2902у АО ""Банк Инноваций и Развития"" с 07.11.2018 г. отозвана лицензия на осуществление банковских операций. АО ""Банк Инноваций и развития"" в лице Государственной корпорации ""Агентство по страхованию вкладов"" выбыл из материальных правоотношений, поскольку в ходе процедуры ликвидации произвел погашение требований кредиторов в полном объеме, в связи с чем в соответствии ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие аргументы привело МП 'ДОМОВЛАДЕНИЕ' в своей кассационной жалобе?,"['Московского округа.\nВ кассационной жалобе заявитель просит отменить судебные акты первой и апелляционной инстанций, и направить дело на новое рассмотрение в суд первой инстанции, поскольку полагает, что выводы судов первой и апелляционной инстанций не соответствуют фактическим обстоятельствам дела, имеющимся в деле доказательствам, а обжалуемые судебные акты были приняты с нарушением норм материального и процессуального права.\nВ заседании суда кассационной инстанции ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие документы должны прилагаться к апелляционной жалобе согласно статье 322 Гражданского процессуального кодекса РФ?,"['ующим основаниям.\nСогласноч. 4 ст. 322 ГПК РФк апелляционной жалобе также прилагаются: документ, подтверждающий уплату государственной пошлины в установленных размере и порядке или право на получение льготы по уплате государственной пошлины, либо ходатайство о предоставлении отсрочки, рассрочки, об уменьшении размера государственной пошлины или об освобождении от уплаты государственной пошлины, если в деле не имеется такого документа; документ, подтверждающий ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какой суд и когда удовлетворил заявление Ягудиной З.М. о предоставлении рассрочки исполнения решения?,"['м Коптевского районного суда г. Москвы от 28.05.2020 г., вступившим в законную силу, было частично удовлетворено заявление Ягудиной З.М. о предоставлении рассрочки исполнения решения Коптевского районного суда г. Москвы от 21.11.2019 г. по указанному гражданскому делу № 2-1700/2019, на период с июля 2020 г. по февраль 2022 г. включительно, с ежемесячной выплатой не позднее 15 числа каждого месяца денежной суммы в размере сумма ежемесячно, и денежной суммы в размере сумма в течение ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие условия действия доверенности установлены в соответствии с Гражданским кодексом РФ?,"['законом.\nСогласност. 187 ГК РФ, лицо, которому выдана доверенность, должно лично совершать те действия, на которые оно уполномочено. Оно может передоверить их совершение другому лицу, если уполномочено на это доверенностью, а также если вынуждено к этому силою обстоятельств для охраны интересов выдавшего доверенность лица и доверенность не запрещает передоверие.\nНастоящее ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие полномочия имеет арбитражный суд кассационной инстанции по статье 287 Арбитражного процессуального кодекса Российской Федерации?,"['доводы кассационной жалобы направлены на переоценку имеющихся в материалах дела доказательств и изложенных выше обстоятельств, установленных судами, что не входит в круг полномочий арбитражного суда кассационной инстанции, установленныхстатьей 287 Арбитражного процессуального кодекса ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На каких основаниях Хорошевский районный суд отказал в восстановлении срока на подачу замечаний истца?,"['м, что в протоколе судебного заседания от 04 сентября 2024 года секретарь суда не полно отразил ход судебного заседания, не отразил в нем устные ходатайства и заявления со стороны истца, не свидетельствуют о нарушении норм процессуального права, поскольку истцом были поданы замечания на указанный протокол с ходатайством о восстановлении пропущенного процессуального срока, определением Хорошевского районного суда адрес от 04.02.2025 в восстановлении срока на подачу замечаний на протокол судебного заседания отказано.\nВ апелляционной жалобе истец ссылается на то, что при ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Кто был присутствующим судьей на заседании Московского городского суда от 06 июня 2025 года?,"['СУДОПРЕДЕЛЕНИЕот 6 июня 2025 года Дело № 33-25640/2025\n06 июня 2025 г. г. Москва\nСудья Московского городского суда Клюева А.И., при помощнике судьи Баринове А.Б., рассмотрела в открытом судебном заседании частную жалобу адвоката Канунниковой Е.Н.- Одягайло В.Ф. по ордеру, представителя Агафонова П.А.- Мосина А.А. по доверенности на определение Дорогомиловского районного суда г. ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие обязанности исполнителя и заказчика установлены по договору возмездного оказания услуг согласно статье 779 Гражданского кодекса РФ?,"['актами.\nСогласност. 779 ГК РФпо договору возмездного оказания услуг исполнитель обязуется по заданию заказчика оказать услуги (совершить определенные действия или осуществить определенную деятельность), а заказчик обязуется оплатить эти услуги.\nВ соответствии сост. 24.7 Федерального ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие действия предпринимаются в случае отсутствия процессуального права согласно ГПК РФ при рассмотрении дел в федеральных судах общей юрисдикции?,"['процессуальной экономии.\nВ соответствии сч. 4 ст. 1 ГПК РФв случае отсутствия нормы процессуального права, регулирующей отношения, возникшие в ходе гражданского судопроизводства, федеральные суды общей юрисдикции и мировые судьи (далее также - суд) применяют норму, регулирующую сходные отношения (аналогия закона), а при отсутствии такой нормы действуют исходя из принципов осуществления правосудия в Российской Федерации (аналогия права).\nВ данном споре процессуальное ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие ошибки были указаны в частной жалобе Лященко В.Ю. в связи с возвращением искового заявления?,"['возвращено.\nВ частной жалобе Лященко В.Ю. просит определение суда отменить, как незаконное и необоснованное, ссылаясь, в том числе, на неправильное применение норм процессуального ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие обязанности возлагаются на работодателя при разрешении дела о возмещении ущерба согласно постановлению Пленума Верховного Суда РФ?,"['ущерб, причиненный работодателю""разъяснено, что к обстоятельствам, имеющим существенное значение для правильного разрешения дела о возмещении ущерба работником, обязанность доказать которые возлагается на работодателя, в частности, относятся: отсутствие обстоятельств, исключающих материальную ответственность работника; противоправность поведения (действий или бездействия) причинителя вреда; вина работника в причинении ущерба; причинная связь между поведением работника и наступившим ущербом; наличие прямого действительного ущерба; размер причиненного ущерба; соблюдение правил заключения договора о полной материальной ответственности.\nИз приведенных положенийТрудового ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие обстоятельства послужили основанием для оставления кассационной жалобы без движения Арбитражным судом Московского округа?,"['была оставлена без движения.\nПоскольку заявитель устранил обстоятельства, послужившие основаниями ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие статьи Гражданского кодекса РФ были использованы при разрешении заявления о пропуске срока исковой давности?,"['неосновательного обогащения.\nКроме того, суд, разрешая заявление представителя ответчика о пропуске истцом срока исковой давности, руководствуясьстатьями 195,196,200 ГК РФ, разъяснениямиПостановления Пленума Верховного Суда РФ от 29.09.2015 № 43 ""О некоторых вопросах, связанных с применением норм Гражданского кодекса Российской Федерации об исковой давности"", пришел к выводу, что истцом пропущен']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие основные положения содержатся в статье 46 Конституции Российской Федерации о судебной защите?,"['основаниям.\nЧастью 1 статьи 46 Конституции Российской Федерацииустановлено, что каждому гарантируется судебная защита его прав и свобод.\nСогласноКонституции Российской Федерацииправо на ', 'тся согласно общепризнанным принципам и нормам международного права (ст. ст. 17, 18, 46 ч. ч. 1, 2 ст. 52). Из приведенных конституционных положений следует, что правосудие как таковое должно о']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
