question,references,corpus_id
На каком основании суд снизил размер пени по делу?,"[{""content"": ""суд, руководствуясьч. 14 ст. 155 ЖК РФ, оценив и признав представленный истцом расчет верным, учитывая компенсационную природу неустойки, которая не должна служить средством обогащения, но при этом направлена на восстановление нарушенных прав, а потому должна соответствовать последствиям нарушения, применив положенияст. 333 ГК РФ, снизил размер пени до сумма.\nСуд отклонил доводы "", ""start_index"": 82736, ""end_index"": 83118}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие функции выполняет Управление Росреестра по Москве согласно Федеральному закону № 218-ФЗ?,"[{""content"": ""регистрации недвижимости\""(далее -Федеральный закон № 218-ФЗ).\nУправление Росреестра по Москве является федеральным органом исполнительной власти (ч. 1 ст. 3 Федерального закона № 218-ФЗ), осуществляющим публично-правовые функции по государственному кадастровому учету, государственной регистрации прав на недвижимое имущество и сделок с ним, ведению Единого государственного реестра недвижимости (далее - ЕГРН) и предоставлению сведений, содержащихся в нем.\nПолномочия Управления "", ""start_index"": 37842, ""end_index"": 38322}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие суммы долга и за какие услуги были предъявлены в иске ООО ""АЗУР эйр""?","[{""content"": ""чика имеется задолженность по договору, связанная с неоплатой дополнительных расходов перевозчика в размере 2 959 172 руб. 39 коп. (по противообледенительной обработке воздушного судна и по обработке груза), а также неоплатой коммерческой емкости воздушного судна в размере 12 763 доллара "", ""start_index"": 215396, ""end_index"": 215685}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие меры были приняты судом в отношении АО ""НПФ ВТБ пенсионный фонд"" по делу Васкул В.Л.?","[{""content"": ""ставился.\nУчитывая, что средства пенсионных накоплений истца поступили в АО \""НПФ ВТБ пенсионный фонд\"" незаконно, против воли истца, то суд также обязал АО \""НПФ ВТБ пенсионный фонд\"" передать предыдущему страховщику средства пенсионных накоплений истца, определенные в порядке, установленном пунктом 2 статьи 36.6.1Федерального закона от 07.05.1998 № 75-ФЗ \""О негосударственных пенсионных "", ""start_index"": 21522, ""end_index"": 21909}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"На основании каких пунктов законодательства суд пришел к выводу, что требования истца не основаны на законе?","[{""content"": ""и наступившими последствиями, не соблюдены требования ст. 247Трудового кодекса Российской Федерации, что исключает материальную ответственность Коренева Е.В., судебная коллегия приходит к выводу, что требования истца по приведенным мотивам не основаны на законе, поскольку при недоказанности хотя бы одного из обстоятельств, бремя доказывания которых лежит на работодателе, "", ""start_index"": 108258, ""end_index"": 108632}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Каким образом должны исполняться обязательства согласно статьям Гражданского кодекса РФ?,"[{""content"": ""нийст. ст. 309,310 ГК РФ, обязательства должны исполняться надлежащим образом в соответствии с условиями обязательства и требованиями закона, иных правовых актов, а при отсутствии таких условий и требований - в соответствии с обычаями или иными обычно предъявляемыми требованиями. "", ""start_index"": 75522, ""end_index"": 75803}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Что объясняют пункты 2 и 3 Постановления Пленума Верховного Суда РФ от 19 декабря 2003 года № 23 относительно законности и обоснованности судебного решения?,"[{""content"": ""быть законным и обоснованным.\nКак разъяснено в п.п. 2и3 Постановления Пленума Верховного Суда РФ от 19 декабря 2003 года № 23 \""О судебном решении\""решение является законным в том случае, когда оно принято при точном соблюдении норм процессуального права и в полном соответствии с нормами материального права, которые подлежат применению к данному правоотношению, или основано на применении в необходимых случаях аналогии закона или аналогии права (часть 1 статьи 1,часть 3 "", ""start_index"": 12781, ""end_index"": 13253}, {""content"": ""нных фактов.\nПостановленное по настоящему делу решение суда приведенным требованиям отвечает.\nСогласноп. 1 ст. 432 ГК РФ, договор считается заключенным, если между сторонами в требуемой в подлежащих случаях форме, достигнуто соглашение по всем существенным условиям договора.\nВ соответствии сч. 1 ст. 160 ГК РФсделка в письменной форме должна быть совершена путем составления документа,"", ""start_index"": 13634, ""end_index"": 14020}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие условия были нарушены при подаче кассационной жалобы по делу банкротства Мельникова Валерия Александровича?,"[{""content"": ""подана с нарушением требований, установленныхстатьей 277 Арбитражного процессуального кодекса Российской Федерации.\nСогласнопункту 2 части 4 статьи 277 Арбитражного процессуального кодекса "", ""start_index"": 182497, ""end_index"": 182686}, {""content"": ""ttps://fasmo.arbitr.ru\nили по телефону справочной службы суда (495)609-57-75\nСудья Н.С. Калинина\nЭлектронный текст документаподготовлен АО \""Кодекс\"" и сверен по:файл-рассылка\n\nАРБИТРАЖНЫЙ СУД МОСКОВСКОГО ОКРУГАОПРЕДЕЛЕНИЕот 4 июня 2025 года Дело № А40-151201/2017\nСудья Арбитражног"", ""start_index"": 185755, ""end_index"": 186035}, {""content"": ""ение Арбитражного суда города Москвы\nот 13 декабря 2024 года,\nна постановление Девятого арбитражного апелляционного суда\nот 28 марта 2025 года\nо признании недействительной сделкой договора купли-продажи недвижимого имущества от 01.06.2019, заключенного между Кравцовым С.Е. и Балашовой Н.В., и применении последствий недействительности сделки в виде обязания Балашовой Н.В. возвратить в конкурсную массу должника земельный участок и здание\nв рамках дела о несостоятельности (банкротстве) Кравцова С.Е.,\nУСТАНОВИЛ: определением Арбитражного суда Московского округа кассационная жало"", ""start_index"": 189193, ""end_index"": 189774}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На какие проблемы с применением норм материального права указал ответчик в своей кассационной жалобе?,"[{""content"": ""А40-63964/24, дело направить на новое рассмотрение.\nЗаявитель указывает на несогласие с выводами судов первой и апелляционной инстанции, ссылается на неправильное применение ими норм материального права об исковой давности.\nВ судебном заседании суда кассационной инстанции представитель ответчика "", ""start_index"": 211588, ""end_index"": 211885}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какой порядок возврата дела в суд первой инстанции в случае нерассмотрения заявления о восстановлении срока для подачи апелляционной жалобы?,"[{""content"": ""в суде апелляционной инстанции\"", если срок на подачу апелляционных жалобы, представления пропущен, а судом первой инстанции не рассмотрено заявление или ходатайство о его восстановлении, судья суда апелляционной инстанции возвращает дело в суд первой инстанции для разрешения вопроса о восстановлении этого срока (пункт 1 части 1 статьи 325.1 Гражданского процессуального кодекса "", ""start_index"": 117493, ""end_index"": 117873}, {""content"": "", что апелляционная жалоба на принятое по данному гражданскому делу судебное решение подана с пропуском установленного законом срока для обжалования решения суда, при этом заявленное ответчиком ходатайство о восстановлении пропущенного процессуального срока для подачи апелляционной жалобы на решение суда судом первой инстанции не разрешено, суд апелляционной инстанции полагает"", ""start_index"": 118924, ""end_index"": 119303}, {""content"": ""д рассматривает жалобу на основаниич. 3 ст. 333 ГПК РФбез извещения лиц, участвующих в деле, и приходит к следующему.\nВозвращая Турмачеву А.Е. исковое заявление, суд исходил из того, что в указанный срок заявителем не устранены недостатки, препятствующие принятию заявления к производству суда, изложенные в определении суда от 07.10.2024 года об оставлении искового заявления без дви"", ""start_index"": 121219, ""end_index"": 121603}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какой исход имела частная жалоба ИП Безматерных М.Е.?,"[{""content"": ""РФ, суд\nОПРЕДЕЛИЛ:\nОпределение Тверского районного суда г. Москвы от 17 октября 2024 г. - оставить без изменения, частную жалобу ИП Безматерных М.Е. - без удовлетворения.\nСудья\nЭлектронный текст "", ""start_index"": 71741, ""end_index"": 71936}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие доводы привел представитель ответчика в ответ на апелляционную жалобу истца?,"[{""content"": ""удовлетворить в полном объеме.\nПредставитель ответчика фио по доверенности фио в заседании суда апелляционной инстанции против доводов жалобы возражала, решение суда просила оставить без изменений, жалобу без удовлетворения.\nИные лица, участвующие в деле в заседание суда апелляционной "", ""start_index"": 53362, ""end_index"": 53648}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какова процедура возврата государственной пошлины заявителю в случае возвращения кассационной жалобы?,"[{""content"": ""Российской Федерации, суд\nОПРЕДЕЛИЛ:\nкассационную жалобу Рукавишниковой И.Е. на определение Арбитражного суда города Москвы от 23.01.2025 и на постановление Девятого арбитражного апелляционного суда от 18.04.2025 по делу № А40-336210/19 - возвратить заявителю.\nВозвратить "", ""start_index"": 272404, ""end_index"": 272676}, {""content"": ""обы указывает на то, что судами первой и апелляционной инстанций нарушены нормы материального права, ссылается на несоответствие выводов судов фактическим обстоятельствам дела и представленным в дело доказательствам.\nПредставленный ООО \""СтройСити\"" отзыв на кассационную жалобу су"", ""start_index"": 274540, ""end_index"": 274819}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие документы отсутствовали в материалах иска согласно обращению в Пресненский районный суд Москвы?,"[{""content"": ""экспертное заключение строительно-технической экспертизы, проведенной Межведомственной комиссией по рассмотрению вопросов признания жилых помещений пригодными (непригодными) для проживания; отсутствует план БТИ, Распоряжение Префектуры ЦАО г.Москвы от 20.08.2024 года, экспертное заключение \""МосГосЭкспертиза\"", отсутствует решение общего собрания собственников помещений в "", ""start_index"": 122228, ""end_index"": 122601}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие статьи Гражданского кодекса Российской Федерации касаются договора возмездного оказания услуг?,"[{""content"": ""деятельность), а заказчик обязуется оплатить эти услуги.\nЗаказчик обязан оплатить оказанные ему услуги в сроки и в порядке, которые указаны в договоре возмездного оказания услуг (статья 781 Гражданского кодекса Российской Федерации).\nНа основаниистатьи 783 Гражданского кодекса Российской "", ""start_index"": 262446, ""end_index"": 262735}, {""content"": ""Федерацииобщие положения о подряде (статьи 702 - 729) и положения о бытовом подряде (статьи 730 - 739) применяются к договору возмездного оказания услуг, если это не противоречитстатьям 779-782 Гражданского кодекса Российской Федерации, а также особенностям предмета договора возмездного оказа"", ""start_index"": 262735, ""end_index"": 263028}, {""content"": ""кой Федерацииодносторонний акт сдачи или приемки результата работ может быть признан судом недействительным лишь в случае, если мотивы отказа от подписания акта признаны им обоснованными.\nСогласно "", ""start_index"": 263411, ""end_index"": 263608}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие конституционные положения приведены в тексте, подтверждающие гарантию судебной защиты в Российской Федерации?","[{""content"": ""основаниям.\nЧастью 1 статьи 46 Конституции Российской Федерацииустановлено, что каждому гарантируется судебная защита его прав и свобод.\nСогласноКонституции Российской Федерацииправо на "", ""start_index"": 172566, ""end_index"": 172752}, {""content"": ""согласно общепризнанным принципам и нормам международного права (ст. ст. 17, 18, 46 ч. ч. 1, 2 ст. 52). Из приведенных конституционных положений следует, что правосудие как таковое должно обеспечивать эффективное восстановление в правах и отвечать требованиям справедливости (пункт 2 постановления Конституционного Суда Российской Федерации от 05.02.2007 N 2-П).\nВ соответствии сч. 1 ст. 32"", ""start_index"": 172945, ""end_index"": 173335}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие суды рассматривали дело в соответствии с нормами Арбитражного процессуального кодекса Российской Федерации?,"[{""content"": ""в порядкестатей 286,287 Арбитражного процессуального кодекса Российской Федерацииправильность применения судами первой и апелляционной инстанций норм материального права и соблюдение норм "", ""start_index"": 244408, ""end_index"": 244596}, {""content"": ""обстоятельствам и имеющимся в деле доказательствам, суд кассационной инстанции не находит оснований для удовлетворения кассационной жалобы.\nКак установлено судами первой и апелляционной инстанций и "", ""start_index"": 244688, ""end_index"": 244886}, {""content"": "" пришли к правомерным выводам о том, что требования истца являются необоснованными.\nКак установлено судами обеих инстанций, из технического задания на декорат"", ""start_index"": 247209, ""end_index"": 247367}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На каких условиях работодатель обязан провести проверку перед принятием решения о возмещении ущерба?,"[{""content"": ""озиции, изложенной в пункте 5 Обзора практики рассмотрения судами дел о материальной ответственности работника, утвержденного Президиумом Верховного Суда Российской Федерации 5 декабря 2018 г., до принятия решения о возмещении ущерба конкретными работниками работодатель обязан провести проверку, истребовать от работника (бывшего работника) письменное объяснение для установления размера причиненного ущерба и причин его возникновения. Бремя доказывания соблюдения "", ""start_index"": 107183, ""end_index"": 107649}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
В каких условиях судебное разбирательство в кассационной инстанции рассмотрено в отсутствие ответчика?,"[{""content"": ""требования кассационной жалобы.\nВ судебное заседание суда кассационной инстанции ответчик не явился, заявлений об участии в онлайн-заседании с использованием системы веб-конференции информационной системы \""Картотека арбитражных дел\"" (онлайн-заседания) не направлял, о времени и месте судебного разбирательства извещен надлежащим образом, информация о процессе своевременно размещена в Картотеке арбитражных дел в сети Интернет, в связи с чем дело рассмотрено в его отсутствие в соответствии счастью 3 статьи 284 Арбитражного процессуального кодекса Российской "", ""start_index"": 275050, ""end_index"": 275610}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие обязанности и возможные действия суда указаны в части 4 статьи 170 Арбитражного процессуального кодекса Российской Федерации?,"[{""content"": ""асти 4 статьи 170 Арбитражного процессуального кодекса Российской Федерациив мотивировочной части решения должны быть указаны доказательства, на которых основаны выводы суда об обстоятельствах дела и доводы в пользу принятого решения; мотивы, по которым суд отверг те или иные доказательства, принял или отклонил приведенные в обоснование своих требований и возражений доводы лиц, участвующих в деле; законы и иные нормативные правовые акты, которыми руководствовался суд при принятии решения, и мотивы, по которым суд не применил законы и иные нормативные правовые акты, на которые ссылались лица, участвующие в деле.\nИмеющие значение для дела обстоятельства судом в соответствии с "", ""start_index"": 257949, ""end_index"": 258632}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие последствия имела отмена лицензии у АО ""Банк Инноваций и Развития"" согласно Приказу Банка России?","[{""content"": ""установлено, что в обоснование заявления АО \""ДИАНА\"" ссылается на то, чтоПриказом Банка России от 07.11.2018 г. № ОД-2902у АО \""Банк Инноваций и Развития\"" с 07.11.2018 г. отозвана лицензия на осуществление банковских операций. АО \""Банк Инноваций и развития\"" в лице Государственной корпорации \""Агентство по страхованию вкладов\"" выбыл из материальных правоотношений, поскольку в ходе процедуры ликвидации произвел погашение требований кредиторов в полном объеме, в связи с чем в соответствии "", ""start_index"": 163012, ""end_index"": 163500}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие аргументы привело МП 'ДОМОВЛАДЕНИЕ' в своей кассационной жалобе?,"[{""content"": ""Московского округа.\nВ кассационной жалобе заявитель просит отменить судебные акты первой и апелляционной инстанций, и направить дело на новое рассмотрение в суд первой инстанции, поскольку полагает, что выводы судов первой и апелляционной инстанций не соответствуют фактическим обстоятельствам дела, имеющимся в деле доказательствам, а обжалуемые судебные акты были приняты с нарушением норм материального и процессуального права.\nВ заседании суда кассационной инстанции "", ""start_index"": 256034, ""end_index"": 256505}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие документы должны прилагаться к апелляционной жалобе согласно статье 322 Гражданского процессуального кодекса РФ?,"[{""content"": ""ующим основаниям.\nСогласноч. 4 ст. 322 ГПК РФк апелляционной жалобе также прилагаются: документ, подтверждающий уплату государственной пошлины в установленных размере и порядке или право на получение льготы по уплате государственной пошлины, либо ходатайство о предоставлении отсрочки, рассрочки, об уменьшении размера государственной пошлины или об освобождении от уплаты государственной пошлины, если в деле не имеется такого документа; документ, подтверждающий "", ""start_index"": 111899, ""end_index"": 112363}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какой суд и когда удовлетворил заявление Ягудиной З.М. о предоставлении рассрочки исполнения решения?,"[{""content"": ""м Коптевского районного суда г. Москвы от 28.05.2020 г., вступившим в законную силу, было частично удовлетворено заявление Ягудиной З.М. о предоставлении рассрочки исполнения решения Коптевского районного суда г. Москвы от 21.11.2019 г. по указанному гражданскому делу № 2-1700/2019, на период с июля 2020 г. по февраль 2022 г. включительно, с ежемесячной выплатой не позднее 15 числа каждого месяца денежной суммы в размере сумма ежемесячно, и денежной суммы в размере сумма в течение "", ""start_index"": 164228, ""end_index"": 164714}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие условия действия доверенности установлены в соответствии с Гражданским кодексом РФ?,"[{""content"": ""законом.\nСогласност. 187 ГК РФ, лицо, которому выдана доверенность, должно лично совершать те действия, на которые оно уполномочено. Оно может передоверить их совершение другому лицу, если уполномочено на это доверенностью, а также если вынуждено к этому силою обстоятельств для охраны интересов выдавшего доверенность лица и доверенность не запрещает передоверие.\nНастоящее "", ""start_index"": 167751, ""end_index"": 168126}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие полномочия имеет арбитражный суд кассационной инстанции по статье 287 Арбитражного процессуального кодекса Российской Федерации?,"[{""content"": ""доводы кассационной жалобы направлены на переоценку имеющихся в материалах дела доказательств и изложенных выше обстоятельств, установленных судами, что не входит в круг полномочий арбитражного суда кассационной инстанции, установленныхстатьей 287 Арбитражного процессуального кодекса "", ""start_index"": 252549, ""end_index"": 252834}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На каких основаниях Хорошевский районный суд отказал в восстановлении срока на подачу замечаний истца?,"[{""content"": ""м, что в протоколе судебного заседания от 04 сентября 2024 года секретарь суда не полно отразил ход судебного заседания, не отразил в нем устные ходатайства и заявления со стороны истца, не свидетельствуют о нарушении норм процессуального права, поскольку истцом были поданы замечания на указанный протокол с ходатайством о восстановлении пропущенного процессуального срока, определением Хорошевского районного суда адрес от 04.02.2025 в восстановлении срока на подачу замечаний на протокол судебного заседания отказано.\nВ апелляционной жалобе истец ссылается на то, что при "", ""start_index"": 63362, ""end_index"": 63937}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Кто был присутствующим судьей на заседании Московского городского суда от 06 июня 2025 года?,"[{""content"": ""СУДОПРЕДЕЛЕНИЕот 6 июня 2025 года Дело № 33-25640/2025\n06 июня 2025 г. г. Москва\nСудья Московского городского суда Клюева А.И., при помощнике судьи Баринове А.Б., рассмотрела в открытом судебном заседании частную жалобу адвоката Канунниковой Е.Н.- Одягайло В.Ф. по ордеру, представителя Агафонова П.А.- Мосина А.А. по доверенности на определение Дорогомиловского районного суда г. "", ""start_index"": 87552, ""end_index"": 87933}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие обязанности исполнителя и заказчика установлены по договору возмездного оказания услуг согласно статье 779 Гражданского кодекса РФ?,"[{""content"": ""актами.\nСогласност. 779 ГК РФпо договору возмездного оказания услуг исполнитель обязуется по заданию заказчика оказать услуги (совершить определенные действия или осуществить определенную деятельность), а заказчик обязуется оплатить эти услуги.\nВ соответствии сост. 24.7 Федерального "", ""start_index"": 76002, ""end_index"": 76286}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие действия предпринимаются в случае отсутствия процессуального права согласно ГПК РФ при рассмотрении дел в федеральных судах общей юрисдикции?,"[{""content"": ""процессуальной экономии.\nВ соответствии сч. 4 ст. 1 ГПК РФв случае отсутствия нормы процессуального права, регулирующей отношения, возникшие в ходе гражданского судопроизводства, федеральные суды общей юрисдикции и мировые судьи (далее также - суд) применяют норму, регулирующую сходные отношения (аналогия закона), а при отсутствии такой нормы действуют исходя из принципов осуществления правосудия в Российской Федерации (аналогия права).\nВ данном споре процессуальное "", ""start_index"": 157797, ""end_index"": 158268}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие ошибки были указаны в частной жалобе Лященко В.Ю. в связи с возвращением искового заявления?,"[{""content"": ""возвращено.\nВ частной жалобе Лященко В.Ю. просит определение суда отменить, как незаконное и необоснованное, ссылаясь, в том числе, на неправильное применение норм процессуального "", ""start_index"": 152008, ""end_index"": 152188}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие обязанности возлагаются на работодателя при разрешении дела о возмещении ущерба согласно постановлению Пленума Верховного Суда РФ?,"[{""content"": ""ущерб, причиненный работодателю\""разъяснено, что к обстоятельствам, имеющим существенное значение для правильного разрешения дела о возмещении ущерба работником, обязанность доказать которые возлагается на работодателя, в частности, относятся: отсутствие обстоятельств, исключающих материальную ответственность работника; противоправность поведения (действий или бездействия) причинителя вреда; вина работника в причинении ущерба; причинная связь между поведением работника и наступившим ущербом; наличие прямого действительного ущерба; размер причиненного ущерба; соблюдение правил заключения договора о полной материальной ответственности.\nИз приведенных положенийТрудового "", ""start_index"": 102716, ""end_index"": 103391}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие обстоятельства послужили основанием для оставления кассационной жалобы без движения Арбитражным судом Московского округа?,"[{""content"": ""была оставлена без движения.\nПоскольку заявитель устранил обстоятельства, послужившие основаниями "", ""start_index"": 186701, ""end_index"": 186799}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие статьи Гражданского кодекса РФ были использованы при разрешении заявления о пропуске срока исковой давности?,"[{""content"": ""неосновательного обогащения.\nКроме того, суд, разрешая заявление представителя ответчика о пропуске истцом срока исковой давности, руководствуясьстатьями 195,196,200 ГК РФ, разъяснениямиПостановления Пленума Верховного Суда РФ от 29.09.2015 № 43 \""О некоторых вопросах, связанных с применением норм Гражданского кодекса Российской Федерации об исковой давности\"", пришел к выводу, что истцом пропущен"", ""start_index"": 61620, ""end_index"": 62018}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие основные положения содержатся в статье 46 Конституции Российской Федерации о судебной защите?,"[{""content"": ""основаниям.\nЧастью 1 статьи 46 Конституции Российской Федерацииустановлено, что каждому гарантируется судебная защита его прав и свобод.\nСогласноКонституции Российской Федерацииправо на "", ""start_index"": 172566, ""end_index"": 172752}, {""content"": ""тся согласно общепризнанным принципам и нормам международного права (ст. ст. 17, 18, 46 ч. ч. 1, 2 ст. 52). Из приведенных конституционных положений следует, что правосудие как таковое должно о"", ""start_index"": 172941, ""end_index"": 173134}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие основания были у суда при вынесении поправки к определению Тимирязевского районного суда г. Москвы?,"[{""content"": ""исполнительного документа к исполнению, не имеется.\nОценив фактические обстоятельства дела, учитывая требованияст.44 ГПК РФ, а также то обстоятельство, что исполнительное производство в отношении должника не ведется, суд пришел к правомерному выводу о том, что на дату обращения с заявлением о процессуальном правопреемстве срок для предъявления исполнительного листа истек, в "", ""start_index"": 3178, ""end_index"": 3555}, {""content"": ""ь основаниями для отмены состоявшегося по делу определения суда.\nНа основании изложенного, руководствуясьст. ст. 333,334 ГПК РФ, суд\nОПРЕДЕЛИЛ:\nОпределение Тимирязевского районного суда г. Москвы от 23 октября 2024 г. - оставить без изменения, частную жалобу с дополнениями представ"", ""start_index"": 3843, ""end_index"": 4125}, {""content"": ""киной Е.В. к ГКУ \""Соцказначейство Москвы\"" о признании права, обязании предоставить санаторно-курортную путевку и бесплатный проезд к месту лечения и обратно за 2023 год в соответствии с медицинскими показаниями удовлетворены.\nНа данное решение суда первой инстанции ответчиком ГКУ \""Соцказначейств"", ""start_index"": 4790, ""end_index"": 5086}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
